id,Robot Name,Robot Type,Map Name,Error Code,Title,Description,status,Assigned User,note,Time Stamp,Resolution Time,Resolution Time (s),Unique ID
379237,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_4', 'actions': [{'actionType': 'customInstantAction', 'actionId': '15fdc855-fb91-41c9-95c4-912295caec59', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_4/remove_error'}, {'key': 'data', 'value': {'error_id': 'e3f11d5e-df4f-4037-b785-15d9971622e0'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 18:26:37 +07:00,00h 00m 00s,0,
379236,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ESFL1-2.12,Software has crashed : obstacle stopper,,RESOLVED,,,2026-08-04 18:26:32 +07:00,00h 00m 06s,6,e3f11d5e-df4f-4037-b785-15d9971622e0
379235,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:25:59 +07:00,00h 00m 15s,15,fe94fb50-4752-402b-847a-018cca1b779b
379234,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:25:51 +07:00,00h 02m 26s,146,80400e41-56d1-477c-b5a2-6904d8095703
379233,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:25:50 +07:00,00h 00m 01s,1,b4029ca6-c0f0-459a-8818-bcb9590e0f39
379231,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:25:45 +07:00,00h 00m 01s,1,ef344313-4288-42d7-bf04-8f561fe106a9
379230,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:25:37 +07:00,00h 00m 08s,8,5e0cd005-0cdc-4a31-9a07-2581a3d30355
379229,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:25:14 +07:00,00h 00m 00s,0,f1acc8cd-3154-4a25-af87-15584bf9cd70
379228,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:25:09 +07:00,00h 00m 05s,5,0b2dc8ec-1eac-4778-a0ae-056de1192a16
379227,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,WF1-1.2,Robot is Offline,,RESOLVED,,,2026-08-04 18:24:55 +07:00,00h 01m 11s,71,
379226,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.8,Topic unavailable : top lidar,,RESOLVED,,,2026-08-04 18:24:54 +07:00,00h 00m 01s,1,2df2e0ac-25d6-4400-a2f6-95951857b241
379224,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 18:24:50 +07:00,00h 00m 04s,4,86484342-8f49-4279-8432-76c1854e1562
379222,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.9,Topic unavailable : middle lidar,,RESOLVED,,,2026-08-04 18:24:47 +07:00,00h 00m 03s,3,f10d5372-dd25-4bd8-a1bc-6037aa557218
379221,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 18:24:46 +07:00,00h 00m 01s,1,86484342-8f49-4279-8432-76c1854e1562
379219,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.8,Topic unavailable : top lidar,,RESOLVED,,,2026-08-04 18:24:45 +07:00,00h 00m 01s,1,2df2e0ac-25d6-4400-a2f6-95951857b241
379218,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 18:24:44 +07:00,00h 00m 01s,1,86484342-8f49-4279-8432-76c1854e1562
379216,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:24:43 +07:00,00h 00m 01s,1,fc3bfabc-8fc7-483a-b322-5e6927b22156
379215,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.14,Topic unavailable : scan2_raw,,RESOLVED,,,2026-08-04 18:24:43 +07:00,00h 00m 01s,1,b0a7a34b-8aa5-4f97-aec5-dc1ed9520825
379214,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ESFL1-2.5,Software has crashed : lidar3d 2,,RESOLVED,,,2026-08-04 18:24:06 +07:00,00h 00m 37s,37,284fa6cb-48ad-4e21-9104-af573e3f7a93
379213,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.9,Topic unavailable : middle lidar,,RESOLVED,,,2026-08-04 18:24:01 +07:00,00h 00m 05s,5,ea348d6e-daff-4a48-ac8a-9e25f7413df7
379212,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ESFL1-2.2,Software has crashed : lidar2,,RESOLVED,,,2026-08-04 18:23:53 +07:00,00h 00m 08s,8,61d2f565-1623-4698-a307-96986c8d5399
379211,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:23:34 +07:00,00h 02m 16s,136,cde8980c-e197-466c-9a81-fb2623047b76
379210,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:23:29 +07:00,00h 00m 05s,5,26e2757c-b582-408e-89ff-0e71f4c479fa
379209,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:22:59 +07:00,00h 01m 44s,104,f53b3673-5751-424f-a9a7-92271c5dff9d
379208,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:22:50 +07:00,00h 00m 00s,0,6868dcbe-69a2-47f2-a730-d755bc1f0050
379207,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ESFL1-2.5,Software has crashed : lidar3d 2,,RESOLVED,,,2026-08-04 18:22:36 +07:00,00h 01m 17s,77,5688ba1a-2d0e-4cfd-a10a-70db0f90bef9
379205,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES6-6.34,Marker Not Found,,RESOLVED,,,2026-08-04 18:21:59 +07:00,00h 00m 51s,51,219f8834-92d9-4e3f-8af0-4fc555481ab1
379204,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 18:21:46 +07:00,00h 00m 50s,50,86484342-8f49-4279-8432-76c1854e1562
379202,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:20:38 +07:00,00h 00m 19s,19,8bd99623-513a-4e7f-bf44-4d3314b524ba
379201,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ESFL1-2.5,Software has crashed : lidar3d 2,,RESOLVED,,,2026-08-04 18:20:38 +07:00,00h 01m 08s,68,5688ba1a-2d0e-4cfd-a10a-70db0f90bef9
379199,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:20:36 +07:00,00h 00m 00s,0,24b4cc9b-eca9-4b86-aa01-2ce315ebfad8
379198,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:20:31 +07:00,00h 00m 04s,4,433aff33-7ce3-49b2-b123-514bb8e60532
379197,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 18:20:31 +07:00,00h 00m 07s,7,86484342-8f49-4279-8432-76c1854e1562
379195,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ESFL1-2.5,Software has crashed : lidar3d 2,,RESOLVED,,,2026-08-04 18:20:25 +07:00,00h 00m 06s,6,5688ba1a-2d0e-4cfd-a10a-70db0f90bef9
379193,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:19:28 +07:00,00h 00m 02s,2,29785639-2a45-43c9-a018-ef541e8cf55a
379192,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:19:15 +07:00,00h 00m 11s,11,6761d321-36f4-4c6d-9185-29b0ac22bdc2
379191,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:19:09 +07:00,00h 00m 03s,3,43f6ed59-3c2f-4063-8dea-0d8f8776931f
379190,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:18:48 +07:00,00h 00m 19s,19,89e51448-2577-45d8-9c24-b579fd184be4
379189,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:18:44 +07:00,00h 00m 03s,3,d1f220a4-7c90-4f91-b3e2-06ae500fc8e8
379188,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:18:40 +07:00,00h 00m 02s,2,25203779-025f-4922-ab8e-ee7403ba794e
379186,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ESFL1-2.13,Software has crashed : VDA Client,,RESOLVED,,,2026-08-04 18:18:39 +07:00,00h 00m 01s,1,c8911d78-e813-4b86-919c-cdfa30fe6d47
379185,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 18:18:29 +07:00,00h 00m 10s,10,25203779-025f-4922-ab8e-ee7403ba794e
379184,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:17:23 +07:00,00h 06m 05s,365,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379182,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:17:19 +07:00,00h 00m 04s,4,53449015-d405-4451-b8fe-70407711ab96
379181,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:16:58 +07:00,00h 00m 21s,21,c758ca7d-4108-447a-a8f9-9123eb8f4789
379180,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:16:56 +07:00,00h 00m 02s,2,76177540-064c-4468-8cef-10842fcb4908
379179,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:16:44 +07:00,00h 00m 12s,12,19af1c02-f7f1-44d9-b57e-e382c2e47510
379178,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:16:19 +07:00,00h 00m 25s,25,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379176,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:16:18 +07:00,00h 00m 01s,1,ff5fca4e-32f7-42c2-b149-da8a9d4222b3
379175,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:16:14 +07:00,00h 00m 04s,4,548f5770-7746-4be1-8062-deeaf829c898
379174,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:16:13 +07:00,00h 00m 00s,0,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379172,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:16:12 +07:00,00h 00m 01s,1,e9186089-5299-4f81-8b1c-029f1746943f
379171,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:16:09 +07:00,00h 00m 03s,3,c299f828-0289-4e00-9d9e-4e7a8e590198
379170,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:16:08 +07:00,00h 00m 01s,1,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379168,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:15:59 +07:00,00h 00m 09s,9,6a6e469e-525e-4373-99bb-037946d0a259
379167,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:15:50 +07:00,00h 00m 08s,8,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379165,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:15:49 +07:00,00h 00m 01s,1,adc1b497-3a28-4ca8-9479-a447694a313a
379164,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:15:46 +07:00,00h 00m 03s,3,dd6188a9-0688-4400-895e-67584c41c6cb
379163,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:15:05 +07:00,00h 00m 41s,41,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379161,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:15:04 +07:00,00h 00m 01s,1,3cb6a497-e8a0-4e3a-90f1-7404ff066121
379160,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:14:26 +07:00,00h 00m 37s,37,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379158,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:13:58 +07:00,00h 00m 28s,28,51a38232-dee7-49d0-a327-1348624027e8
379157,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:13:57 +07:00,00h 00m 01s,1,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379155,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:13:56 +07:00,00h 00m 01s,1,bc24ae3a-a43e-4875-acb2-81352273d01b
379154,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:13:50 +07:00,00h 00m 06s,6,9be6f728-07a6-4e15-b3da-71e14417647c
379153,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:13:41 +07:00,00h 00m 09s,9,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379151,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:13:40 +07:00,00h 00m 01s,1,d9f9b765-e554-4957-bd11-537b34e18d68
379150,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:13:39 +07:00,00h 00m 01s,1,95fc6470-abbd-4460-bf76-7e7685214ab0
379149,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:13:34 +07:00,00h 00m 05s,5,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379147,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:13:33 +07:00,00h 00m 00s,0,98cbe24a-b896-4b0b-8343-57e86f8045a6
379146,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:13:31 +07:00,00h 00m 02s,2,20320efe-c6eb-4b0c-af3d-dbefa61491a6
379145,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:13:23 +07:00,00h 00m 07s,7,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379143,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:13:22 +07:00,00h 00m 00s,0,fe4d519a-d080-44e4-8d23-7fee89dbce9f
379142,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:13:21 +07:00,00h 00m 01s,1,b91456ec-7551-4f06-93a0-54cfd3558e18
379141,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:12:44 +07:00,00h 00m 37s,37,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379139,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:12:43 +07:00,00h 00m 01s,1,cd4219d8-8397-483b-91fd-ad4e2aa8f1b6
379138,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:12:42 +07:00,00h 00m 01s,1,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379136,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:12:41 +07:00,00h 00m 00s,0,66f17ca4-f3e8-467f-b089-ea44c56521ee
379135,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.10,Rear bumper is triggered,,RESOLVED,,,2026-08-04 18:12:40 +07:00,00h 00m 01s,1,0ab1d19b-6f7f-4dde-b9f1-55ffcf0a5f13
379134,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:12:18 +07:00,00h 00m 21s,21,d93774ae-dfad-43d9-90d4-fff4f53fe8c4
379132,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES6-6.24,Incorrect Cloud Processing Params,,RESOLVED,,,2026-08-04 18:12:05 +07:00,00h 05m 21s,321,dd923995-84fe-46f6-a4b3-64623095b8d4
379131,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EHFL4-1.49,Drive Motor Fault - Main Driver Fault,"""Set: Main Contactor driver is either open or shorted. This fault can be set only when Main Enable = On.Clear: Restore/repair any external wiring or device coil to the correct state",RESOLVED,,,2026-08-04 18:12:04 +07:00,00h 00m 01s,1,0a32a009-7975-4aa1-b518-501f785c355e
379130,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_2', 'actions': [{'actionType': 'customInstantAction', 'actionId': '6f87d6b8-7be5-4e1b-84a2-9890f81b2964', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_2/remove_error'}, {'key': 'data', 'value': {'error_id': '98a69492-21a0-480c-a13e-70b406d4bace'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 18:12:03 +07:00,00h 00m 00s,0,
379129,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_2', 'actions': [{'actionType': 'customInstantAction', 'actionId': '6fd660e2-a9a3-472c-9cca-f7087d703038', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_2/tms_retry'}, {'key': 'data', 'value': {}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 18:11:58 +07:00,00h 00m 04s,4,
379128,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH2-2.4,E-Stop not released properly. Press Resume button.,,RESOLVED,,,2026-08-04 18:11:53 +07:00,00h 00m 10s,10,98a69492-21a0-480c-a13e-70b406d4bace
379127,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:09:41 +07:00,00h 02m 37s,157,41292672-a606-4f2f-8531-1ce2cb1cd5ad
379126,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:08:59 +07:00,00h 00m 01s,1,a656c7a9-f3e5-4982-a566-7ed4acdae4fb
379125,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:08:57 +07:00,00h 00m 02s,2,2b8559db-ae6d-4a8c-9862-f6a84932e1ab
379124,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:08:51 +07:00,00h 00m 01s,1,5e90bf21-f6c9-4d06-9692-486d4b2d9e7d
379123,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:08:49 +07:00,00h 00m 02s,2,93b2e4cc-6923-44af-b42d-73d9f76e5f85
379122,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:06:30 +07:00,00h 00m 07s,7,85ddf2db-8cd3-493a-aa0d-b95c84684f97
379121,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:05:20 +07:00,00h 04m 21s,261,d93774ae-dfad-43d9-90d4-fff4f53fe8c4
379119,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 18:05:19 +07:00,00h 00m 01s,1,d9cff0fb-e70f-494f-b47b-b9141b4771a2
379117,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 18:05:18 +07:00,00h 00m 01s,1,cf3ab471-d309-4e1b-a2b0-1f5f8620689c
379115,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES-T.3,Topic unavailable : fl_base_controller/odom,,RESOLVED,,,2026-08-04 18:05:17 +07:00,00h 00m 01s,1,34b68c85-18c2-4d3f-883c-eda5c4f9aa11
379114,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 18:05:13 +07:00,00h 00m 04s,4,d93774ae-dfad-43d9-90d4-fff4f53fe8c4
379112,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES-T.2,Topic unavailable : camera_info,,RESOLVED,,,2026-08-04 18:05:06 +07:00,00h 00m 07s,7,8508161a-4f69-4238-a00d-d5ec2eb0b372
379111,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ESFL1-2.4,Software has crashed : lidar3d 1,,RESOLVED,,,2026-08-04 17:59:24 +07:00,00h 05m 42s,342,8bea3902-2c1a-4903-b40b-2edb9125e9e4
379110,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES-T.13,Topic unavailable : scan1_raw,,RESOLVED,,,2026-08-04 17:59:23 +07:00,00h 00m 01s,1,b723c074-f66c-4a45-93e8-f5cf0565017f
379109,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ESFL1-2.5,Software has crashed : lidar3d 2,,RESOLVED,,,2026-08-04 17:59:22 +07:00,00h 00m 00s,0,40ca35d0-781f-47fa-a82a-1c2d35cb87cb
379108,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES6-6.27,Start Pose Sanity Check Failure,,RESOLVED,,,2026-08-04 17:54:36 +07:00,00h 11m 54s,714,439833ab-0ff1-4245-beaf-5531031c9890
379107,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES6-6.27,Start Pose Sanity Check Failure,,RESOLVED,,,2026-08-04 17:54:21 +07:00,00h 00m 13s,13,c8c06132-ed3b-4b0b-9ede-fc1c3faffd3b
379106,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES6-6.27,Start Pose Sanity Check Failure,,RESOLVED,,,2026-08-04 17:52:17 +07:00,00h 02m 02s,122,fce92c00-a2c3-43f6-85e3-3a1569573dbe
379105,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_2', 'actions': [{'actionType': 'customInstantAction', 'actionId': '4f2eaa9a-974a-4bc9-9681-1f1173156358', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_2/remove_error'}, {'key': 'data', 'value': {'error_id': 'e5cee29e-1990-489f-bee4-850ea214e665'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 17:52:16 +07:00,00h 00m 00s,0,
379104,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.11,Steering lock detected,,RESOLVED,,,2026-08-04 17:52:11 +07:00,00h 00m 05s,5,e5cee29e-1990-489f-bee4-850ea214e665
379103,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_2', 'actions': [{'actionType': 'customInstantAction', 'actionId': '31ceef7c-e702-484a-88f1-c3a46cacbc42', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_2/remove_error'}, {'key': 'data', 'value': {'error_id': '7ff0ab40-2808-411d-b75d-9f9ac84dbd69'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 17:52:10 +07:00,00h 00m 00s,0,
